Country,Location,Title,Company,Url,English,EducationLevel,YearsExperience,CompanyScore,SalaryUSD,CountryScore
Bolivia,"Limon, Pando, Bolivia",Software Engineer,Microsoft,https://bo.linkedin.com/jobs/view/software-engineer-at-microsoft-3189511250?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=OPyMHFnzDVhTVMVNkLgoVA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,3.653823519,789,13.328000000000001
Bolivia,"Pisiga Sucre, Oruro, Bolivia",Backend Developer,LumiQualis,https://bo.linkedin.com/jobs/view/backend-developer-at-lumiqualis-3314944408?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=a%2BGPY8T4eBxyip4Gny9vPA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,6.487336761,1123,13.328000000000001
Bolivia,Bolivia,FULLSTACK Developer,Nexion S.R.L.,https://bo.linkedin.com/jobs/view/fullstack-developer-at-nexion-s-r-l-3293318894?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=eV4OCPNFWlzAu0SRR92AYw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,2.264410166,956,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114853429?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=wevtm%2B9Bg%2BwFGvFzjgbdng%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,4,5.119891225,526,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3280224425?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=cS0P8hI1QfKUrfCLroDZRg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,3.309478487,1099,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3201177415?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=kWpfh3LZCvBFsk4UfGNy1A%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,8.115134942,1171,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3201175397?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=rhuuq78jPV%2FZXl78SHHJ7w%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,3.260386881,908,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3284489309?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=jmvX%2B0tdPdU%2BdJyI6F8T7Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,2.940813487,908,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114854226?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=1lVmaWZnRFw1Zyi8NYpKow%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,6.080756694,789,13.328000000000001
Bolivia,Bolivia,Remote Java Developer,Scopic Software,https://bo.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3317031687?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=n4IHdbZjJZ9%2F5g67nmvCzQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,3.869026192,1219,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3225308783?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=6Lmt49OsC3RGLDr3aoHXWg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,9,3.598615187,884,13.328000000000001
Bolivia,"La Paz, Bolivia",Work From Home React Developer,Workling,https://bo.linkedin.com/jobs/view/work-from-home-react-developer-at-workling-3320795114?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=xjhAylGH74O4J9sBIKy94g%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,6,3.48597266,550,13.328000000000001
Bolivia,Bolivia,Big Data Engineer (Scala-Spark),Applaudo,https://bo.linkedin.com/jobs/view/big-data-engineer-scala-spark-at-applaudo-3258528677?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=lu7HQKSBFt6NBbZBcmuDrg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,4.411721483,932,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114855166?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=M7VCWCN%2BPnSTOwLl9AT8Ew%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,3.613383997,1123,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283344184?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=Z4oUCkNKdYmDNPqGqNr8Mg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,5.44851615,908,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283343269?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=zKb3eg1HZ6LbIfh2LVpcpA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,5,5.011967657,956,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283337765?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=MTmY5e8xJu1Sevl7XAN7ow%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,9,7.972727963,1243,13.328000000000001
Bolivia,Bolivia,Remote Java Developer,Scopic Software,https://bo.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3314955498?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=6SN%2F7hR%2BfRr2OHqErFqwYQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.449401138,1099,13.328000000000001
Bolivia,"Cochabamba, Bolivia",Encora Challenge: Measure Your Skills,Encora Inc.,https://bo.linkedin.com/jobs/view/encora-challenge-measure-your-skills-at-encora-inc-3293153642?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=FJ3vutD00bZBUg61BtfcJg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,0.823725876,1051,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283348020?refId=V5AbMQ0HYgR61q87BZGZVw%3D%3D&trackingId=81buuMQE0BgTKnhsE%2BiJpg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,8,6.77093061,1290,13.328000000000001
Bolivia,"Cochabamba, Bolivia",Mid/Sr Data Scientist (5571),Encora Inc.,https://bo.linkedin.com/jobs/view/mid-sr-data-scientist-5571-at-encora-inc-3324712115?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=jbAUFEsMr5U8ZHxhxoDY2g%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,2.346676856,908,13.328000000000001
Bolivia,"Santa Cruz de la Sierra, Santa Cruz, Bolivia",Work From Home Python Developer,L.A. Head Hunter,https://bo.linkedin.com/jobs/view/work-from-home-python-developer-at-l-a-head-hunter-3316229472?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=h3khTG2Qr1xef1PrJ0%2FrVA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,7.88535667,789,13.328000000000001
Bolivia,Bolivia,Data Scientist - Remote - Latin America,FullStack Labs,https://bo.linkedin.com/jobs/view/data-scientist-remote-latin-america-at-fullstack-labs-3324227966?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=cZqoODVBIuzxnZrnhYnrKQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,10.84218916,932,13.328000000000001
Bolivia,"Santa Cruz, Bolivia",Data Scientist - Remote - Latin America,FullStack Labs,https://bo.linkedin.com/jobs/view/data-scientist-remote-latin-america-at-fullstack-labs-3324229852?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=2twxKnLj5eDcpSsW5S9gOg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,2.201162379,1099,13.328000000000001
Bolivia,"Limon, Pando, Bolivia",Software Engineer,Microsoft,https://bo.linkedin.com/jobs/view/software-engineer-at-microsoft-3189511250?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=OaqDy48CFhvZqzIrn1lB%2Bg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,4.845224209,1028,13.328000000000001
Bolivia,"Pisiga Sucre, Oruro, Bolivia",Backend Developer,LumiQualis,https://bo.linkedin.com/jobs/view/backend-developer-at-lumiqualis-3314944408?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=bqLvF5K8qw4YFfbbdCntAg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,4,6.252268486,407,13.328000000000001
Bolivia,Bolivia,FULLSTACK Developer,Nexion S.R.L.,https://bo.linkedin.com/jobs/view/fullstack-developer-at-nexion-s-r-l-3293318894?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=L1uld%2BgULIiu%2FSbPkxdoWw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,9,4.942164335,1481,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114853429?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=%2BjJdd5odpMm1c74akgfPpg%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,5,6.33766166,717,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3280224425?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=7pCJ7dgbrxIsYlpYZk%2Bgvg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,9,3.516082152,1481,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3201177415?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=m%2Fxlz9GcdRueusDH4usFlA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,9.031586454,1027,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3201175397?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=yYQLHARAcDBdEJIXcZMsog%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,7.488863991,1099,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3284489309?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=Q4Tqufx%2B%2BZ2sjzmxyFpeCg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,4,5.113250467,765,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114854226?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=xy%2Bm84j0kyyPySZSBnn3fw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,7.575471695,1027,13.328000000000001
Bolivia,Bolivia,Remote Java Developer,Scopic Software,https://bo.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3317031687?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=IpyOv8M4x9IjbwQ49JTyrg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,5.276092175,1028,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3225308783?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=Yto%2FKWhKseMdGO1DUTZYIg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,6.513102028,932,13.328000000000001
Bolivia,"La Paz, Bolivia",Work From Home React Developer,Workling,https://bo.linkedin.com/jobs/view/work-from-home-react-developer-at-workling-3320795114?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=F7psmohxy5AiSH90Cep2YA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,9,5.395133654,1004,13.328000000000001
Bolivia,Bolivia,Big Data Engineer (Scala-Spark),Applaudo,https://bo.linkedin.com/jobs/view/big-data-engineer-scala-spark-at-applaudo-3258528677?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=YQhAExG%2Bx%2Fn8B7IKUqZXXg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,7.592338267,908,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114855166?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=xhA79LsNnDjgn%2F%2F1O9%2Br5g%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,5,3.165344041,717,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283344184?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=u5uWsB0Wg6gmT43Qp%2ByfRg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,2.520883128,1219,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283343269?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=W1YNji%2BVzTaLGgfQwfsjFQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,9,8.731756565,1123,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283337765?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=q%2BYjnjUonV93JkWg5C1Kog%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,7,4.363902849,1219,13.328000000000001
Bolivia,Bolivia,Remote Java Developer,Scopic Software,https://bo.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3314955498?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=PocOK6Sc8c1SzUEhlRd6pA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,4.375518773,1099,13.328000000000001
Bolivia,"Cochabamba, Bolivia",Encora Challenge: Measure Your Skills,Encora Inc.,https://bo.linkedin.com/jobs/view/encora-challenge-measure-your-skills-at-encora-inc-3293153642?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=dHBjiAE32X5AXTCYo8QuYg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,5,3.886635319,717,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283348020?refId=cXOX35aEKRUdQwgOF06Lyw%3D%3D&trackingId=HxioVplZFKexVVHDyaEfiQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,1.947318341,789,13.328000000000001
Bolivia,"Cochabamba, Bolivia",Mid/Sr Data Scientist (5571),Encora Inc.,https://bo.linkedin.com/jobs/view/mid-sr-data-scientist-5571-at-encora-inc-3324712115?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=AHRcLpazV%2BIG18Jz2k2YjA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,4,4.655882393,645,13.328000000000001
Bolivia,"Santa Cruz de la Sierra, Santa Cruz, Bolivia",Work From Home Python Developer,L.A. Head Hunter,https://bo.linkedin.com/jobs/view/work-from-home-python-developer-at-l-a-head-hunter-3316229472?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=68cX6q9p6Q2n13uu8%2F0eLw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,7,7.759859302,741,13.328000000000001
Bolivia,Bolivia,Data Scientist - Remote - Latin America,FullStack Labs,https://bo.linkedin.com/jobs/view/data-scientist-remote-latin-america-at-fullstack-labs-3324227966?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=E7fd1nX4vqs2qIzkcvo1gw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,6,7.678114216,908,13.328000000000001
Bolivia,"Santa Cruz, Bolivia",Data Scientist - Remote - Latin America,FullStack Labs,https://bo.linkedin.com/jobs/view/data-scientist-remote-latin-america-at-fullstack-labs-3324229852?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=sFr%2B73Fs9XFlXGN5IPotsg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,5,1.140129966,717,13.328000000000001
Bolivia,"Limon, Pando, Bolivia",Software Engineer,Microsoft,https://bo.linkedin.com/jobs/view/software-engineer-at-microsoft-3189511250?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=0xImzM60Q55yL7ywNMyzAw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,7,5.728295802,980,13.328000000000001
Bolivia,"Pisiga Sucre, Oruro, Bolivia",Backend Developer,LumiQualis,https://bo.linkedin.com/jobs/view/backend-developer-at-lumiqualis-3314944408?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=PXR%2B63l8AneMb92cB2S4Jg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,8,6.034132059,932,13.328000000000001
Bolivia,Bolivia,FULLSTACK Developer,Nexion S.R.L.,https://bo.linkedin.com/jobs/view/fullstack-developer-at-nexion-s-r-l-3293318894?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=a6CJ%2BUXnB03dnTXU3%2F1CGw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,5,4.715540713,598,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114853429?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=lgnlADwSkE0x5pAOghhqrQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,7.407024932,1099,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3280224425?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=hrYXKDoJT5K4EvMrU9sebQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,2.824659821,1051,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3201177415?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=77NyZoSrm3goq%2B3mU3dBUw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,7,6.652024347,980,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3201175397?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=HPBFGih8yMDgr0gLV9QOYQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,0,2,6,5.852317689,669,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3284489309?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=ok4oUE%2BjvuWY50I8uYXGlQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,6.336444538,1028,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114854226?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=XVsg74LOqcWNeCCbkC0T%2FA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,7.261872406,789,13.328000000000001
Bolivia,Bolivia,Remote Java Developer,Scopic Software,https://bo.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3317031687?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=k%2FvhXPo3TtZLmjTUSxzGTQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,1,1,5,6.963720248,717,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3225308783?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=Gp1WxnCJ9%2BMQY2VjobXV7g%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,6,5.019591356,789,13.328000000000001
Bolivia,"La Paz, Bolivia",Work From Home React Developer,Workling,https://bo.linkedin.com/jobs/view/work-from-home-react-developer-at-workling-3320795114?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=R1Ulksoa7snDTW2UIRWWqA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,7.24710177,860,13.328000000000001
Bolivia,Bolivia,Big Data Engineer (Scala-Spark),Applaudo,https://bo.linkedin.com/jobs/view/big-data-engineer-scala-spark-at-applaudo-3258528677?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=VNnxKiyGQ%2FAh4odm17A%2Fqw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,7.382380071,1051,13.328000000000001
Bolivia,"Cochabamba, Cochabamba, Bolivia",Software Engineer,NICE Ltd,https://bo.linkedin.com/jobs/view/software-engineer-at-nice-ltd-3114855166?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=gZJ99%2FRW42ZuapuxrZHbfA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,1,5,8,4.778683702,1410,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283344184?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=lWXBuZSWfL0geGf1gMCSZA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,0,3,7,5.809338095,860,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283343269?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=8dBV8hQSQhCFPy7j%2BMf5ww%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1,2,5,0.96894889,836,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283337765?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=YrG2sgz1Pj0enyYe1hLHQg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,1,4,6,4.108964757,1147,13.328000000000001
Bolivia,Bolivia,Remote Java Developer,Scopic Software,https://bo.linkedin.com/jobs/view/remote-java-developer-at-scopic-software-3314955498?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=yxd9mjqrnJdRisnCk7TOJQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,7,0.916504302,1099,13.328000000000001
Bolivia,"Cochabamba, Bolivia",Encora Challenge: Measure Your Skills,Encora Inc.,https://bo.linkedin.com/jobs/view/encora-challenge-measure-your-skills-at-encora-inc-3293153642?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=VxAmwCu7oXeQUutgiRygxw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,0,4,8,9.451787665,1051,13.328000000000001
Bolivia,Bolivia,Principal Statistical Programmer,DOCS,https://bo.linkedin.com/jobs/view/principal-statistical-programmer-at-docs-3283348020?refId=kdlGrQTuWO1n%2BqEn45Artw%3D%3D&trackingId=m%2FEUrkns50Cy4b3PRp6Frw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,9,3.59237873,1243,13.328000000000001
Suriname,"Centrum, Paramaribo, Suriname",Junior Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/junior-full-stack-developer-at-kingfisher-recruitment-3313474020?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=RIdAYYFW9qghmC0iRZ58Hw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,8,6.363474224,896,10.2
Suriname,"Centrum, Paramaribo, Suriname",Back-end Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/back-end-developer-at-kingfisher-recruitment-3311646790?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=m5qLKHkvpyMvNg0j4iiWZg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,1,3,6,6.639287296,786,10.2
Suriname,"Centrum, Paramaribo, Suriname",Full Stack Developer,Kingfisher Recruitment,https://sr.linkedin.com/jobs/view/full-stack-developer-at-kingfisher-recruitment-3312489213?refId=92YftzQSfCWRrr7j214YIA%3D%3D&trackingId=xigchO1G0U548ecPM0W2QA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,0,1,6,2.870234832,42,10.2
